# Frazil Normalized concentration as a function of normalized time
# with supercooling at seeding = 0.423
# t,C
0.14246918471280523,0.02313782372825024
0.21153121146092158,0.0413490354447692
0.276363125171728,0.02846699936740027
0.34965526495715515,0.07777145887780579
0.41816776040435233,0.28680741483862304
0.48684639322159473,0.4381521690511643
0.5558573007789285,0.47411451976715213
0.6204208387381227,0.5544259634369983
0.6804603283130026,0.7057132085599087
0.7491900803210285,0.8393068237729797
0.8138302970663975,0.8929915589436224
0.8785471925979413,0.9200495856150597
0.9863192265666436,0.996210789983194
1.1200853690486072,1.0459178131210183
1.2582094225448417,1.0823402365540553
1.3963973750295535,1.096573736237755
1.5432372505543244,1.1064269602612185
