# Frazil Normalized concentration as a function of normalized time
# with supercooling at seeding = 0.0
# t,C
0.03455657100375559,0.00023071894587078923
0.10364407757283667,0.00959406283245956
0.17699988464052702,0.0367900585769767
0.25462399220682674,0.08181870617942244
0.32358332158375747,0.13569158004024762
0.4055270005255265,0.1807490675109269
0.47879308355871153,0.23910173423740977
0.5477011420587821,0.31077842008792955
0.6338233974646551,0.4048252303985027
0.7069484855864747,0.5121383800966455
0.7844059628029788,0.6150294166655984
0.8574669623287231,0.7445973313508594
0.934873168668367,0.8652921799095068
1.012253739569581,0.9948889344630015
1.0724970198802826,1.0754098465719009
1.1370470538472381,1.1604105515464578
1.2705435994719099,1.3037350833792634
