# Frazil Normalized concentration as a function of normalized time
# with supercooling at seeding = 0.915
# t,C
0.009610292960084726, 0.003429436262934127
0.051522047142673166, 0.0005152204714267139
0.08372332660684384,0.0008372332660684378
0.1671961988178553, 0.018338628654845257
0.20241724271177713, 0.03202417242711775
0.2343179769009489, 0.052343179769009485
0.2659181658151218, 0.09265918165815146
0.29756844560846113, 0.12964235112275158
0.3321883989523851, 0.18332188398952387
0.3636884061082249, 0.23030355072774888
0.40137821476106655,0.29401378214761076
0.432727949279407, 0.35099394615946067
0.46729781174416446, 0.40800631145077504
0.5017174015714225, 0.4750171740157143
0.5394072102242642, 0.5387274054355762
0.5707569447426046, 0.5957075694474263
0.6021567701401114, 0.6493549010347346
0.6366765417257025,0.7097000987505906
0.6714968585862924, 0.7500483019191964
0.7382680005152207, 0.8073826800051522
0.798648977430481, 0.8613198231076382
0.9862822549482635, 1.0198628225494826
1.1568488543500353, 1.0282351552101674
