1 	432438.6	236182.9
1 	432480.7	236158.2
1 	432522.9	236133.3
1 	432565.3	236108.3
1 	432607.8	236083.3
1 	432650.2	236058.4
1 	432692.2	236033.6
1 	432734.2	236008.9
1 	432774.3	235991.7
1 	432814.9	235974.3
1 	432856.2	235956.5
1 	432898.	        235938.6
1 	432940.9	235923.5
1 	432985.1	235913.8
1 	433029.	        235904.1
1 	433072.2	235894.6
1 	433115.2	235892.8
1 	433156.4	235898.
1 	433195.2	235902.9
1 	433231.1	235907.5
1 	433265.2	235911.8
1 	433309.	        235931.3
1 	433352.2	235951.2
1 	433394.9	235970.8
1 	433436.9	235990.1
1 	433478.5	236009.3
1 	433518.3	236031.6
1 	433555.3	236058.9
1 	433592.8	236086.6
1 	433630.7	236114.7
1 	433668.8	236142.9
1 	433707.1	236171.2
1 	433741.5	236204.3
1 	433774.1	236239.6
1 	433806.9	236275.1
1 	433839.9	236310.8
1 	433873.2	236346.8
1 	433906.8	236382.5
1 	433941.4	236414.8
1 	433976.1	236447.2
1 	434011.2	236480.
1 	434046.6	236513.
1 	434082.1	236546.7
1 	434117.7	236581.1
1 	434153.7	236615.9
1 	434190.3	236651.2
1 	434227.3	236687.1
1 	434264.8	236723.2
1 	434306.3	236754.3
1 	434350.5	236781.6
1 	434394.6	236808.9
1 	434438.8	236836.3
1 	434483.3	236863.9
1 	434528.	        236891.5
1 	434576.	        236909.5
1 	434624.5	236926.5
1 	434672.9	236943.6
1 	434721.8	236960.8
1 	434771.	        236978.6
1 	434821.1	236996.8
1 	434871.6	237015.3
1 	434924.2	237028.2
1 	434977.8	237037.9
1 	435031.2	237047.6
1 	435084.7	237056.8
1 	435138.2	237065.9
1 	435192.2	237074.6
1 	435247.1	237079.6
1 	435302.6	237084.7
1 	435358.5	237089.9
1 	435410.	        237080.6
1 	435461.4	237071.0
1 	435512.3	237060.9
1 	435561.2	237044.0
1 	435609.8	237027.3
1 	435658.2	237010.7
1 	435706.7	236994.1
1 	435755.5	236977.9
1 	435804.7	236961.6
1 	435854.3	236945.1
1 	435904.5	236928.5
1 	435951.9	236905.8
1 	435996.5	236878.5
1 	436040.6	236851.5
1 	436083.9	236825.
1 	436126.8	236798.8
1 	436168.9	236758.2
1 	436208.8	236716.6
1 	436243.8	236672.2
1 	436278.1	236628.7
1 	436315.	        236588.3
1 	436352.2	236548.2
1 	436385.8	236505.2
1 	436418.8	236461.8
1 	436449.7	236417.5
1 	436474.9	236370.5
1 	436499.8	236324.1
1 	436525.7	236279.5
1 	436552.2	236236.4
1 	436578.4	236194.4
1 	436605.6	236154.2
1 	436632.4	236114.4
1 	436651.9	236056.7
1 	436670.2	236000.6
1 	436687.4	235947.3
1 	436703.9	235896.7
1 	436722.5	235848.8
1 	436741.8	235801.9
1 	436761.	        235755.2
1 	436780.2	235708.6
1 	436799.4	235662.1
1 	436822.2	235617.5
1 	436846.9	235574.3
1 	436871.3	235531.5
1 	436895.5	235489.2
1 	436919.2	235447.3
1 	436935.5	235390.9
1 	436951.2	235336.2
1 	436966.4	235284.2
1 	436981.4	235234.9
1 	436996.1	235187.1
1 	437010.5	235139.9
1 	437030.	        235095.1
1 	437057.1	235053.8
1 	437084.1	235012.4
1 	437111.1	234971.1
1 	437138.	        234930.
1 	437159.1	234884.4
1 	437179.8	234839.6
1 	437199.9	234796.1
1 	437219.4	234754.
1 	437238.5	234712.7
1 	437258.7	234672.2
1 	437290.2	234639.1
1 	437321.9	234605.9
1 	437353.9	234572.3
1 	437385.8	234538.7
1 	437417.4	234505.6
1 	437448.4	234473.1
1 	437478.9	234441.1
1 	437516.2	234425.3
1 	437554.8	234408.9
1 	437595.7	234391.6
1 	437638.7	234373.5
1 	437683.1	234354.7
1 	437728.6	234335.4
1 	437774.7	234316.
1 	437821.	        234296.2
1 	437867.5	234276.2
1 	437914.1	234256.1
1 	437960.8	234236.
1 	438007.4	234215.8
1 	438054.2	234195.6
1 	438101.3	234175.3
1 	438148.8	234154.8
1 	438196.6	234134.2
1 	438244.7	234113.4
1 	438149.8	233917.1
1 	438104.2	233936.8
1 	438058.7	233956.5
1 	438013.	        233976.3
1 	437967.1	233996.1
1 	437921.1	234015.9
1 	437874.7	234035.4
1 	437828.1	234055.
1 	437781.3	234074.6
1 	437734.1	234094.4
1 	437686.4	234114.
1 	437637.9	234134.
1 	437588.5	234154.3
1 	437537.9	234175.1
1 	437488.6	234201.6
1 	437438.8	234230.3
1 	437388.2	234259.5
1 	437337.	        234289.
1 	437305.3	234330.1
1 	437273.7	234371.1
1 	437242.1	234412.
1 	437210.7	234452.8
1 	437180.	        234494.
1 	437149.5	234535.
1 	437119.1	234575.9
1 	437088.9	234616.5
1 	437060.8	234658.
1 	437038.1	234702.3
1 	437015.6	234746.2
1 	436993.2	234789.7
1 	436971.	        234833.
1 	436951.9	234882.1
1 	436932.8	234931.2
1 	436913.7	234980.1
1 	436891.8	235027.4
1 	436867.1	235072.9
1 	436842.7	235117.9
1 	436819.2	235162.4
1 	436799.3	235207.8
1 	436779.8	235252.3
1 	436760.5	235296.3
1 	436741.3	235339.9
1 	436719.8	235389.3
1 	436698.2	235438.6
1 	436676.7	235487.6
1 	436655.3	235536.4
1 	436634.1	235584.9
1 	436613.1	235633.
1 	436592.2	235680.7
1 	436571.8	235727.9
1 	436551.7	235774.4
1 	436531.8	235820.1
1 	436512.4	235865.
1 	436493.4	235908.9
1 	436474.6	235952.3
1 	436455.9	235995.2
1 	436432.8	236042.6
1 	436409.8	236089.8
1 	436386.6	236136.5
1 	436363.2	236182.4
1 	436340.2	236227.8
1 	436314.4	236270.9
1 	436288.6	236313.3
1 	436263.1	236355.2
1 	436237.8	236396.8
1 	436212.8	236437.9
1 	436183.2	236475.
1 	436148.8	236507.5
1 	436114.8	236539.8
1 	436080.9	236571.9
1 	436044.9	236600.8
1 	436006.6	236626.6
1 	435970.	        236655.6
1 	435933.5	236684.6
1 	435897.1	236713.6
1 	435860.7	236742.5
1 	435820.3	236764.5
1 	435779.2	236785.3
1 	435738.	        236806.1
1 	435696.8	236827.
1 	435654.4	236845.5
1 	435609.3	236856.
1 	435564.1	236866.5
1 	435518.9	236877.
1 	435473.8	236887.5
1 	435428.4	236896.4
1 	435382.7	236902.6
1 	435337.	        236908.8
1 	435290.7	236915.1
1 	435244.1	236919.7
1 	435197.2	236921.5
1 	435150.1	236923.3
1 	435102.8	236924.1
1 	435056.9	236911.8
1 	435010.8	236899.5
1 	434964.6	236887.1
1 	434919.6	236870.2
1 	434875.8	236849.3
1 	434831.8	236828.2
1 	434789.5	236802.9
1 	434747.7	236776.2
1 	434704.2	236752.2
1 	434659.9	236728.8
1 	434615.5	236705.4
1 	434575.8	236684.4
1 	434535.9	236663.4
1 	434496.	        236642.4
1 	434457.7	236618.7
1 	434420.1	236593.4
1 	434382.3	236568.1
1 	434344.3	236542.6
1 	434310.1	236512.1
1 	434277.2	236479.2
1 	434244.1	236446.
1 	434210.5	236412.5
1 	434177.2	236378.2
1 	434144.6	236342.5
1 	434111.7	236306.6
1 	434078.7	236270.5
1 	434045.2	236234.7
1 	434007.3	236203.
1 	433969.3	236171.2
1 	433931.2	236139.3
1 	433892.9	236107.4
1 	433854.5	236075.2
1 	433815.8	236042.9
1 	433777.	        236010.3
1 	433738.2	235977.3
1 	433699.2	235944.1
1 	433659.9	235910.8
1 	433620.6	235877.3
1 	433581.	        235843.7
1 	433536.6	235817.8
1 	433490.8	235794.3
1 	433445.1	235770.8
1 	433399.5	235747.4
1 	433354.	        235724.
1 	433293.	        235724.6
1 	433232.3	235726.2
1 	433173.	        235727.8
1 	433115.5	235731.3
1 	433059.9	235743.2
1 	433006.	        235754.8
1 	432953.2	235766.1
1 	432901.	        235777.3
1 	432850.6	235793.4
1 	432800.6	235810.3
1 	432750.6	235827.2
1 	432700.5	235844.2
1 	432650.5	235861.4
1 	432607.9	235890.2
1 	432565.3	235919.
1 	432522.8	235947.7
1 	432480.2	235976.5
1 	432437.9	236005.5
1 	432396.2	236035.5
1 	432354.5	236065.5
2 	432354.	        236066.
2 	432271.	        236125.4
2 	432229.2	236155.4
2 	432187.6	236185.6
2 	432145.9	236215.9
2 	432104.2	236246.1
2 	432062.5	236276.4
2 	432020.8	236306.7
2 	431979.	        236337.
2 	431944.7	236373.1
2 	431910.4	236409.3
2 	431876.1	236445.5
2 	431841.8	236481.8
2 	431807.4	236518.
2 	431773.	        236554.
2 	431738.1	236588.9
2 	431703.4	236623.6
2 	431669.	        236657.6
2 	431633.3	236689.8
2 	431598.	        236721.6
2 	431562.9	236753.3
2 	431526.6	236795.4
2 	431490.7	236837.6
2 	431455.1	236879.5
2 	431419.3	236920.6
2 	431383.6	236961.2
2 	431348.2	237001.5
2 	431312.8	237041.7
2 	431277.5	237081.9
2 	431242.1	237122.2
2 	431206.5	237162.2
2 	431179.9	237203.9
2 	431154.7	237246.4
2 	431129.1	237288.6
2 	431101.9	237329.5
2 	431074.7	237370.6
2 	431047.3	237411.8
2 	431019.7	237453.5
2 	430991.7	237495.6
2 	430963.5	237538.4
2 	430935.1	237581.8
2 	430906.4	237625.3
2 	430885.8	237671.2
2 	430865.2	237717.3
2 	430844.2	237763.6
2 	430822.6	237810.
2 	430800.8	237856.8
2 	430781.7	237905.
2 	430763.2	237954.
2 	430744.7	238003.2
2 	430726.	        238052.7
2 	430707.3	238102.5
2 	430688.2	238152.4
2 	430668.4	238202.4
2 	430649.2	238252.6
2 	430630.3	238303.
2 	430622.3	238354.9
2 	430625.	        238408.3
2 	430621.4	238460.9
2 	430617.8	238513.2
2 	430610.2	238564.7
2 	430598.8	238615.3
2 	430587.5	238665.8
2 	430588.6	238722.5
2 	430590.3	238779.1
2 	430592.	        238835.2
2 	430593.3	238890.9
2 	430594.7	238946.2
2 	430596.	        239001.2
2 	430596.7	239051.3
2 	430597.3	239101.4
2 	430597.9	239151.5
2 	430598.	        239201.3
2 	430598.	        239251.
2 	430598.	        239300.4
2 	430598.	        239349.5
2 	430598.	        239398.1
2 	430597.6	239446.3
2 	430593.7	239494.
2 	430589.9	239541.4
2 	430586.1	239588.6
2 	430576.6	239635.8
2 	430566.9	239682.9
2 	430557.2	239730.
2 	430547.6	239777.1
2 	430533.3	239822.9
2 	430518.8	239868.5
2 	430504.3	239914.
2 	430489.9	239959.2
2 	430470.1	240002.
2 	430450.1	240044.4
2 	430430.2	240086.5
2 	430410.1	240128.2
2 	430382.4	240165.1
2 	430354.9	240201.8
2 	430327.4	240238.4
2 	430300.	        240275.
2 	430262.9	240303.5
2 	430225.8	240332.1
2 	430188.4	240360.3
2 	430150.3	240387.8
2 	430112.2	240415.2
2 	430073.7	240441.7
2 	430033.3	240464.7
2 	429993.3	240487.4
2 	429953.5	240509.4
2 	429911.8	240525.8
2 	429870.4	240542.1
2 	429829.2	240558.1
2 	429783.	        240565.3
2 	429736.8	240572.4
2 	429690.5	240579.5
2 	429644.2	240586.7
2 	429597.7	240589.9
2 	429551.	        240582.1
2 	429504.	        240574.2
2 	429456.6	240566.3
2 	429408.8	240558.3
2 	429360.8	240549.7
2 	429312.4	240540.5
2 	429263.9	240531.3
2 	429215.3	240522.1
2 	429166.9	240513.
2 	429118.2	240507.8
2 	429069.6	240504.5
2 	429021.4	240501.3
