0	0
2	0
4	0
6	0
8	0
10	0
12	0
14	0
16	0
18	0
20	0
22	0
24	0
26	0
28	0
30	0
32	0
34	0
36	0
38	0
40	0
42	0
44	0
46	0
48	0
50	0
52	0
54	0
56	0
58	0
60	0
62	0
64	0
66	0
68	0
70	0
72	0
74	0
76	0
78	0
80	0
82	0
84	0
86	0
88	0
90	0
92	0
94	0
96	0
98	0
100	0
102	0
104	0
106	0
108	0
110	0
112	0
114	0
116	0
118	0
120	0
122	0
124	0
126	0
128	0
130	0
132	0
134	0
136	0
138	0
140	0
142	0
144	0
146	0
148	0
150	0
152	0
154	0
156	0
158	0
160	0
162	0
164	0
166	0
168	0
170	0
172	0
174	0
176	0
178	0
180	0
182	0
184	0
186	0
188	0
190	0
192	0
194	0
196	0
198	0
200	0
202	0
204	0
206	0
208	0
210	0
212	0
214	0
216	0
218	0
220	0
222	0
224	0
226	0
228	0
230	0
232	0
234	0
236	0
238	0
240	0
242	0
244	0
246	0
248	0
250	0
252	0
254	0
256	0
258	0
260	0
262	0
264	0
266	0
268	0
270	0
272	0
274	0
276	0
278	0
280	0
282	0
284	0
286	0
288	0
290	0
292	0
294	0
296	0
298	0
300	0
302	0
304	0
306	0
308	0
310	0
312	0
314	0
316	0
318	0
320	0
322	0
324	0
326	0
328	0
330	0
332	0
334	0
336	0
338	0
340	0
342	0
344	0
346	0
348	0
350	0
352	0
354	0
356	0
358	0
360	0
362	0
364	0
366	0
368	0
370	0
372	0
374	0
376	0
378	0
380	0
382	0
384	0
386	0
388	0
390	0
392	0
394	0
396	0
398	0
400	0
402	0
404	0
406	0
408	0
410	0
412	0
414	0
416	0
418	0
420	0
422	0
424	0
426	0
428	0
430	0
432	0
434	0
436	0
438	0
440	0
442	0
444	0
446	0
448	0
450	0
452	0
454	0
456	0
458	0
460	0
462	0
464	0
466	0
468	0
470	0
472	0
474	0
476	0
478	0
480	0.0816044260027677
482	0.163208852005535
484	0.163208852005535
486	0.163208852005535
488	1.16689718764408
490	1.24850161364685
492	2.25218994928539
494	2.33379437528816
496	2.79483633010605
498	4.72060857538037
500	4.72060857538037
502	6.1853388658368
504	7.65006915629324
506	9.95527893038268
508	12.72153065929
510	14.1046565237437
512	15.9488243430152
514	19.1761180267404
516	18.7150760719226
518	20.5592438911941
520	22.4034117104657
522	23.3254956201014
524	21.4813278008299
526	19.1761180267404
528	17.3319502074689
530	18.2540341171047
532	15.9488243430152
534	17.3319502074689
536	17.7929921622868
538	15.9488243430152
540	17.7929921622868
542	20.0982019363762
544	21.9423697556478
546	24.2475795297372
548	25.169663439373
550	28.8579990779161
552	28.8579990779161
554	30.2411249423698
556	32.5463347164592
558	31.1632088520055
560	28.8579990779161
562	30.2411249423698
564	29.319041032734
566	29.7800829875519
568	29.7800829875519
570	30.2411249423698
572	29.7800829875519
574	30.2411249423698
576	30.2411249423698
578	32.5463347164592
580	32.0852927616413
582	33.468418626095
584	33.468418626095
586	31.1632088520055
588	30.7021668971877
590	30.7021668971877
592	28.3969571230982
594	30.2411249423698
596	30.7021668971877
598	28.8579990779161
600	27.9359151682803
602	26.0917473490088
604	24.2475795297372
606	22.4034117104657
608	21.4813278008299
610	23.3254956201014
612	20.0982019363762
614	19.6371599815583
616	21.4813278008299
618	21.020285846012
620	20.0982019363762
622	22.4034117104657
624	25.6307053941909
626	24.7086214845551
628	25.169663439373
630	25.6307053941909
632	25.169663439373
634	23.3254956201014
636	23.3254956201014
638	26.0917473490088
640	24.7086214845551
642	22.4034117104657
644	21.4813278008299
646	18.2540341171047
648	19.1761180267405
650	18.7150760719226
652	19.6371599815583
654	19.6371599815583
