# Meteo File
#
T TAIR CLDC TDEW VISBI SNOW PLUIE WINDS
s degC octa degree km mm/h mm/h m/s
0.0,1.4,0.0,0.0,10.0,0.0,0.0,0.0
360.0,1.5,0.0,0.0,10.0,0.0,0.0,0.0
720.0,1.5,0.0,0.0,10.0,0.0,0.0,0.0
1080.0,1.5,0.0,0.0,10.0,0.0,0.0,0.0
1440.0,1.5,0.0,0.0,10.0,0.0,0.0,0.0
1800.0,1.4,0.0,0.0,10.0,0.0,0.0,0.0
2160.0,1.4,0.0,0.0,10.0,0.0,0.0,0.0
2520.0,1.4,0.0,0.0,10.0,0.0,0.0,0.0
2880.0,1.4,0.0,0.0,10.0,0.0,0.0,0.0
3240.0,1.4,0.0,0.0,10.0,0.0,0.0,0.0
3600.0,1.4,0.0,0.0,10.0,0.0,0.0,0.0
3960.0,1.4,0.0,0.0,10.0,0.0,0.0,0.0
4320.0,1.4,0.0,0.0,10.0,0.0,0.0,0.0
4680.0,1.4,0.0,0.0,10.0,0.0,0.0,0.0
5040.0,1.4,0.0,0.0,10.0,0.0,0.0,0.0
5400.0,1.3,0.0,0.0,10.0,0.0,0.0,0.0
5760.0,1.3,0.0,0.0,10.0,0.0,0.0,0.0
6120.0,1.3,0.0,0.0,10.0,0.0,0.0,0.0
6480.0,1.3,0.0,0.0,10.0,0.0,0.0,0.0
6840.0,1.3,0.0,0.0,10.0,0.0,0.0,0.0
7200.0,1.3,0.0,0.0,10.0,0.0,0.0,0.0
7560.0,1.3,0.0,0.0,10.0,0.0,0.0,0.0
7920.0,1.3,0.0,0.0,10.0,0.0,0.0,0.0
8280.0,1.3,0.0,0.0,10.0,0.0,0.0,0.0
8640.0,1.3,0.0,0.0,10.0,0.0,0.0,0.0
9000.0,1.3,0.0,0.0,10.0,0.0,0.0,0.0
9360.0,1.2,0.0,0.0,10.0,0.0,0.0,0.0
9720.0,1.2,0.0,0.0,10.0,0.0,0.0,0.0
10080.0,1.2,0.0,0.0,10.0,0.0,0.0,0.0
10440.0,1.3,0.0,0.0,10.0,0.0,0.0,0.0
10800.0,1.3,0.0,0.0,10.0,0.0,0.0,0.0
11160.0,1.3,0.0,0.0,10.0,0.0,0.0,0.0
11520.0,1.2,0.0,0.0,10.0,0.0,0.0,0.0
11880.0,1.2,0.0,0.0,10.0,0.0,0.0,0.0
12240.0,1.2,0.0,0.0,10.0,0.0,0.0,0.0
12600.0,1.2,0.0,0.0,10.0,0.0,0.0,0.0
12960.0,1.1,0.0,0.0,10.0,0.0,0.0,0.0
13320.0,1.1,0.0,0.0,10.0,0.0,0.0,0.0
13680.0,1.2,0.0,0.0,10.0,0.0,0.0,0.0
14040.0,1.1,0.0,0.0,10.0,0.0,0.0,0.0
14400.0,1.1,0.0,0.0,10.0,0.0,0.0,0.0
14760.0,1.1,0.0,0.0,10.0,0.0,0.0,0.0
15120.0,1.1,0.0,0.0,10.0,0.0,0.0,0.0
15480.0,1.1,0.0,0.0,10.0,0.0,0.0,0.0
15840.0,1.1,0.0,0.0,10.0,0.0,0.0,0.0
16200.0,1.1,0.0,0.0,10.0,0.0,0.0,0.0
16560.0,1.1,0.0,0.0,10.0,0.0,0.0,0.0
16920.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0
17280.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0
17640.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0
18000.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0
18360.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0
18720.0,0.9,0.0,0.0,10.0,0.0,0.0,0.0
19080.0,0.9,0.0,0.0,10.0,0.0,0.0,0.0
19440.0,0.9,0.0,0.0,10.0,0.0,0.0,0.0
19800.0,0.9,0.0,0.0,10.0,0.0,0.0,0.0
20160.0,0.9,0.0,0.0,10.0,0.0,0.0,0.0
20520.0,0.8,0.0,0.0,10.0,0.0,0.0,0.0
20880.0,0.8,0.0,0.0,10.0,0.0,0.0,0.0
21240.0,0.8,0.0,0.0,10.0,0.0,0.0,0.0
21600.0,0.7,0.0,0.0,10.0,0.0,0.0,0.0
21960.0,0.8,0.0,0.0,10.0,0.0,0.0,0.0
22320.0,0.8,0.0,0.0,10.0,0.0,0.0,0.0
22680.0,0.8,0.0,0.0,10.0,0.0,0.0,0.0
23040.0,0.9,0.0,0.0,10.0,0.0,0.0,0.0
23400.0,0.9,0.0,0.0,10.0,0.0,0.0,0.0
23760.0,0.9,0.0,0.0,10.0,0.0,0.0,0.0
24120.0,0.9,0.0,0.0,10.0,0.0,0.0,0.0
24480.0,0.8,0.0,0.0,10.0,0.0,0.0,0.0
24840.0,0.9,0.0,0.0,10.0,0.0,0.0,0.0
25200.0,0.9,0.0,0.0,10.0,0.0,0.0,0.0
25560.0,0.8,0.0,0.0,10.0,0.0,0.0,0.0
25920.0,0.9,0.0,0.0,10.0,0.0,0.0,0.0
26280.0,0.9,0.0,0.0,10.0,0.0,0.0,0.0
26640.0,0.9,0.0,0.0,10.0,0.0,0.0,0.0
27000.0,0.8,0.0,0.0,10.0,0.0,0.0,0.0
27360.0,0.7,0.0,0.0,10.0,0.0,0.0,0.0
27720.0,0.1,0.0,0.0,10.0,0.0,0.0,0.0
28080.0,-0.1,0.0,0.0,10.0,0.0,0.0,0.0
28440.0,0.1,0.0,0.0,10.0,0.0,0.0,0.0
28800.0,0.3,0.0,0.0,10.0,0.0,0.0,0.0
29160.0,0.3,0.0,0.0,10.0,0.0,0.0,0.0
29520.0,0.3,0.0,0.0,10.0,0.0,0.0,0.0
29880.0,0.3,0.0,0.0,10.0,0.0,0.0,0.0
30240.0,-0.1,0.0,0.0,10.0,0.0,0.0,0.0
30600.0,-0.3,0.0,0.0,10.0,0.0,0.0,0.0
30960.0,-0.5,0.0,0.0,10.0,0.0,0.0,0.0
31320.0,-0.5,0.0,0.0,10.0,0.0,0.0,0.0
31680.0,-0.6,0.0,0.0,10.0,0.0,0.0,0.0
32040.0,-0.9,0.0,0.0,10.0,0.0,0.0,0.0
32400.0,-0.9,0.0,0.0,10.0,0.0,0.0,0.0
32760.0,-1.1,0.0,0.0,10.0,0.0,0.0,0.0
33120.0,-1.3,0.0,0.0,10.0,0.0,0.0,0.0
33480.0,-1.3,0.0,0.0,10.0,0.0,0.0,0.0
33840.0,-1.4,0.0,0.0,10.0,0.0,0.0,0.0
34200.0,-1.4,0.0,0.0,10.0,0.0,0.0,0.0
34560.0,-1.4,0.0,0.0,10.0,0.0,0.0,0.0
34920.0,-1.4,0.0,0.0,10.0,0.0,0.0,0.0
35280.0,-1.5,0.0,0.0,10.0,0.0,0.0,0.0
35640.0,-1.6,0.0,0.0,10.0,0.0,0.0,0.0
36000.0,-1.5,0.0,0.0,10.0,0.0,0.0,0.0
36360.0,-1.4,0.0,0.0,10.0,0.0,0.0,0.0
36720.0,-1.5,0.0,0.0,10.0,0.0,0.0,0.0
37080.0,-1.5,0.0,0.0,10.0,0.0,0.0,0.0
37440.0,-1.6,0.0,0.0,10.0,0.0,0.0,0.0
37800.0,-1.6,0.0,0.0,10.0,0.0,0.0,0.0
38160.0,-1.6,0.0,0.0,10.0,0.0,0.0,0.0
38520.0,-1.8,0.0,0.0,10.0,0.0,0.0,0.0
38880.0,-2.1,0.0,0.0,10.0,0.0,0.0,0.0
39240.0,-2.0,0.0,0.0,10.0,0.0,0.0,0.0
39600.0,-2.0,0.0,0.0,10.0,0.0,0.0,0.0
39960.0,-2.0,0.0,0.0,10.0,0.0,0.0,0.0
40320.0,-2.0,0.0,0.0,10.0,0.0,0.0,0.0
40680.0,-2.0,0.0,0.0,10.0,0.0,0.0,0.0
41040.0,-1.9,0.0,0.0,10.0,0.0,0.0,0.0
41400.0,-2.1,0.0,0.0,10.0,0.0,0.0,0.0
41760.0,-2.1,0.0,0.0,10.0,0.0,0.0,0.0
42120.0,-2.1,0.0,0.0,10.0,0.0,0.0,0.0
42480.0,-2.2,0.0,0.0,10.0,0.0,0.0,0.0
42840.0,-2.2,0.0,0.0,10.0,0.0,0.0,0.0
43200.0,-2.2,0.0,0.0,10.0,0.0,0.0,0.0
43560.0,-2.1,0.0,0.0,10.0,0.0,0.0,0.0
43920.0,-2.3,0.0,0.0,10.0,0.0,0.0,0.0
44280.0,-2.6,0.0,0.0,10.0,0.0,0.0,0.0
44640.0,-2.7,0.0,0.0,10.0,0.0,0.0,0.0
45000.0,-2.6,0.0,0.0,10.0,0.0,0.0,0.0
45360.0,-2.7,0.0,0.0,10.0,0.0,0.0,0.0
45720.0,-2.8,0.0,0.0,10.0,0.0,0.0,0.0
46080.0,-2.6,0.0,0.0,10.0,0.0,0.0,0.0
46440.0,-2.9,0.0,0.0,10.0,0.0,0.0,0.0
46800.0,-2.9,0.0,0.0,10.0,0.0,0.0,0.0
47160.0,-3.0,0.0,0.0,10.0,0.0,0.0,0.0
47520.0,-3.1,0.0,0.0,10.0,0.0,0.0,0.0
47880.0,-3.1,0.0,0.0,10.0,0.0,0.0,0.0
48240.0,-3.0,0.0,0.0,10.0,0.0,0.0,0.0
48600.0,-3.1,0.0,0.0,10.0,0.0,0.0,0.0
48960.0,-2.9,0.0,0.0,10.0,0.0,0.0,0.0
49320.0,-2.8,0.0,0.0,10.0,0.0,0.0,0.0
49680.0,-3.0,0.0,0.0,10.0,0.0,0.0,0.0
50040.0,-3.0,0.0,0.0,10.0,0.0,0.0,0.0
50400.0,-2.9,0.0,0.0,10.0,0.0,0.0,0.0
50760.0,-3.0,0.0,0.0,10.0,0.0,0.0,0.0
51120.0,-2.9,0.0,0.0,10.0,0.0,0.0,0.0
51480.0,-2.7,0.0,0.0,10.0,0.0,0.0,0.0
51840.0,-3.0,0.0,0.0,10.0,0.0,0.0,0.0
52200.0,-2.9,0.0,0.0,10.0,0.0,0.0,0.0
52560.0,-3.0,0.0,0.0,10.0,0.0,0.0,0.0
52920.0,-3.0,0.0,0.0,10.0,0.0,0.0,0.0
53280.0,-3.0,0.0,0.0,10.0,0.0,0.0,0.0
53640.0,-3.0,0.0,0.0,10.0,0.0,0.0,0.0
54000.0,-3.0,0.0,0.0,10.0,0.0,0.0,0.0
54360.0,-2.7,0.0,0.0,10.0,0.0,0.0,0.0
54720.0,-2.7,0.0,0.0,10.0,0.0,0.0,0.0
55080.0,-2.8,0.0,0.0,10.0,0.0,0.0,0.0
55440.0,-3.0,0.0,0.0,10.0,0.0,0.0,0.0
55800.0,-2.8,0.0,0.0,10.0,0.0,0.0,0.0
56160.0,-2.9,0.0,0.0,10.0,0.0,0.0,0.0
56520.0,-2.9,0.0,0.0,10.0,0.0,0.0,0.0
56880.0,-3.0,0.0,0.0,10.0,0.0,0.0,0.0
57240.0,-3.1,0.0,0.0,10.0,0.0,0.0,0.0
57600.0,-3.3,0.0,0.0,10.0,0.0,0.0,0.0
57960.0,-3.2,0.0,0.0,10.0,0.0,0.0,0.0
58320.0,-3.6,0.0,0.0,10.0,0.0,0.0,0.0
58680.0,-3.8,0.0,0.0,10.0,0.0,0.0,0.0
59040.0,-4.0,0.0,0.0,10.0,0.0,0.0,0.0
59400.0,-4.1,0.0,0.0,10.0,0.0,0.0,0.0
59760.0,-4.4,0.0,0.0,10.0,0.0,0.0,0.0
60120.0,-4.5,0.0,0.0,10.0,0.0,0.0,0.0
60480.0,-4.7,0.0,0.0,10.0,0.0,0.0,0.0
60840.0,-4.9,0.0,0.0,10.0,0.0,0.0,0.0
61200.0,-5.0,0.0,0.0,10.0,0.0,0.0,0.0
61560.0,-5.1,0.0,0.0,10.0,0.0,0.0,0.0
61920.0,-5.2,0.0,0.0,10.0,0.0,0.0,0.0
63000.0,-5.5,0.0,0.0,10.0,0.0,0.0,0.0
63360.0,-5.7,0.0,0.0,10.0,0.0,0.0,0.0
63720.0,-5.6,0.0,0.0,10.0,0.0,0.0,0.0
64080.0,-5.7,0.0,0.0,10.0,0.0,0.0,0.0
64440.0,-5.8,0.0,0.0,10.0,0.0,0.0,0.0
64800.0,-5.9,0.0,0.0,10.0,0.0,0.0,0.0
65160.0,-6.0,0.0,0.0,10.0,0.0,0.0,0.0
65520.0,-6.3,0.0,0.0,10.0,0.0,0.0,0.0
65880.0,-6.3,0.0,0.0,10.0,0.0,0.0,0.0
66240.0,-6.3,0.0,0.0,10.0,0.0,0.0,0.0
66600.0,-6.3,0.0,0.0,10.0,0.0,0.0,0.0
66960.0,-6.6,0.0,0.0,10.0,0.0,0.0,0.0
67320.0,-7.0,0.0,0.0,10.0,0.0,0.0,0.0
67680.0,-6.7,0.0,0.0,10.0,0.0,0.0,0.0
68040.0,-6.7,0.0,0.0,10.0,0.0,0.0,0.0
68400.0,-6.7,0.0,0.0,10.0,0.0,0.0,0.0
68760.0,-7.1,0.0,0.0,10.0,0.0,0.0,0.0
69120.0,-7.1,0.0,0.0,10.0,0.0,0.0,0.0
69480.0,-7.3,0.0,0.0,10.0,0.0,0.0,0.0
69840.0,-7.4,0.0,0.0,10.0,0.0,0.0,0.0
70200.0,-7.4,0.0,0.0,10.0,0.0,0.0,0.0
70560.0,-7.4,0.0,0.0,10.0,0.0,0.0,0.0
70920.0,-7.2,0.0,0.0,10.0,0.0,0.0,0.0
71280.0,-7.9,0.0,0.0,10.0,0.0,0.0,0.0
71640.0,-7.7,0.0,0.0,10.0,0.0,0.0,0.0
72000.0,-8.0,0.0,0.0,10.0,0.0,0.0,0.0
72360.0,-7.9,0.0,0.0,10.0,0.0,0.0,0.0
72720.0,-8.0,0.0,0.0,10.0,0.0,0.0,0.0
73080.0,-7.8,0.0,0.0,10.0,0.0,0.0,0.0
73440.0,-8.2,0.0,0.0,10.0,0.0,0.0,0.0
73800.0,-8.2,0.0,0.0,10.0,0.0,0.0,0.0
74160.0,-8.1,0.0,0.0,10.0,0.0,0.0,0.0
74520.0,-8.4,0.0,0.0,10.0,0.0,0.0,0.0
74880.0,-8.4,0.0,0.0,10.0,0.0,0.0,0.0
75240.0,-8.4,0.0,0.0,10.0,0.0,0.0,0.0
75600.0,-8.6,0.0,0.0,10.0,0.0,0.0,0.0
75960.0,-8.1,0.0,0.0,10.0,0.0,0.0,0.0
76320.0,-8.8,0.0,0.0,10.0,0.0,0.0,0.0
76680.0,-8.9,0.0,0.0,10.0,0.0,0.0,0.0
77040.0,-9.1,0.0,0.0,10.0,0.0,0.0,0.0
77400.0,-8.8,0.0,0.0,10.0,0.0,0.0,0.0
77760.0,-9.3,0.0,0.0,10.0,0.0,0.0,0.0
78120.0,-9.0,0.0,0.0,10.0,0.0,0.0,0.0
78480.0,-9.2,0.0,0.0,10.0,0.0,0.0,0.0
78840.0,-9.1,0.0,0.0,10.0,0.0,0.0,0.0
79200.0,-9.4,0.0,0.0,10.0,0.0,0.0,0.0
79560.0,-9.6,0.0,0.0,10.0,0.0,0.0,0.0
79920.0,-9.6,0.0,0.0,10.0,0.0,0.0,0.0
80280.0,-9.8,0.0,0.0,10.0,0.0,0.0,0.0
80640.0,-9.7,0.0,0.0,10.0,0.0,0.0,0.0
