0;0
1;0.0
2;0.0
3;0.0
4;0.0
5;0.0
6;0.0
7;0.0
8;0.0
9;0.0
10;0.0
11;0.0
12;0.0
13;0.0
14;0.0
15;0.0
16;0.0
17;0.0
18;0.0
19;0.0
20;0.0
21;0.0
22;0.0
23;0.0
24;0.0
25;0.0
26;0.0
27;0.0
28;0.0
29;0.0
30;0.0
31;0.0
32;0.0
33;0.0
34;0.0
35;0.0
36;0.0
37;0.0
38;0.0
39;0.0
40;0.0
41;0.0
42;0.0
43;0.0
44;0.0
45;0.0
46;0.0
47;0.0
48;0.0
49;0.0
50;0.0
51;0.0
52;0.0
53;0.0
54;0.0
55;0.0
56;0.0
57;0.0
58;0.0
59;0.0
60;0.0
61;0.0
62;0.0
63;0.0
64;0.04521
65;0.048721
66;0.269312
67;0.431874
68;0.468008
69;0.5278435
70;0.6119268
71;0.636313666667
72;0.647588
73;0.693360363636
74;0.697618666667
75;0.7834618
76;0.874894
77;0.871944
78;0.8358506
79;0.817136
80;0.7841475
81;0.8056266
82;0.847555
83;0.7777078
84;0.777273875
85;0.7459241
86;0.7629594
87;0.895142333333
88;0.9894368
89;1.0794376
90;1.1066012
91;1.3115756
92;1.286357
93;1.34649363636
94;1.285957
95;1.278131
96;1.4334995
97;1.4206206
98;1.54039422222
99;1.51091088889
100;1.515627
101;1.62679554545
102;1.6937424
103;1.7232257
104;1.75420266667
105;1.7754062
106;1.87053433333
107;1.904104
108;1.90395472727
109;2.03670758333
110;2.027277
111;1.9645766
112;1.94953466667
113;1.91615733333
114;2.03993
115;2.0943771
116;2.11129111111
117;2.1909946
118;2.3021796
119;2.31680333333
120;2.19109366667
121;2.326127
122;2.39137166667
123;2.45651
124;2.47551522222
125;2.4965505
126;2.61163244444
127;2.5407986
128;2.49979225
129;2.58901672727
130;2.5854699
131;2.4854146
132;2.53769766667
133;2.5351984
134;2.61912622222
135;2.56355345455
136;2.588546
137;2.636689
138;2.5581498
139;2.696471
140;2.732877
141;2.6640776
142;2.6772029
143;2.69830477778
144;2.68824711111
145;2.702635
146;2.6080862
147;2.6851206
148;2.7215612
149;2.663261
150;2.584937
151;2.56896445455
152;2.45180381818
153;2.4766181
154;2.5883948
155;2.5872304
156;2.60610827273
157;2.660286
158;2.63281455556
159;2.66091366667
160;2.6177082
161;2.664799
162;2.67710509091
163;2.65865988889
164;2.62746063636
165;2.64598888889
166;2.7208734
167;2.7202766
168;2.54970566667
169;2.56733445455
170;2.6094348
171;2.7071974
172;2.74438177778
173;2.740957
174;2.6817845
175;2.704837
176;2.709919
177;2.608347
178;2.649634
179;2.65127866667
180;2.5962845
181;2.57819955556
182;2.6581214
183;2.71291118182
184;2.76645809091
185;2.7756716
186;2.77669411111
187;2.744571
188;2.71421581818
189;2.67090166667
190;2.70476309091
191;2.65566588889
192;2.7147795
193;2.744354
194;2.7393678
195;2.6856614
196;2.6718626
197;2.66382581818
198;2.65674933333
199;2.6103758
200;2.6357739
201;2.6737272
202;2.6239434
203;2.681535
204;2.654079
205;2.719676
206;2.74359466667
207;2.690856
208;2.70564288889
209;2.6673063
210;2.663875
211;2.6526626
212;2.719134
213;2.7668986
214;2.6893516
215;2.7234482
216;2.72737754545
217;2.570275
218;2.5777908
219;2.5586498
220;2.49723136364
221;2.5718692
222;2.626668
223;2.602558
224;2.647096
225;2.6704965
226;2.6788007
227;2.78976488889
228;2.7542714
229;2.67418963636
230;2.6707586
231;2.75895275
232;2.7205545
233;2.79132
