0;0
1;0.0
2;0.0
3;0.0
4;0.0
5;0.0
6;0.0
7;0.0
8;0.0
9;0.0
10;0.0
11;0.0
12;0.0
13;0.0
14;0.0
15;0.0
16;0.0
17;0.0
18;0.0
19;0.0
20;0.0
21;0.0
22;0.0
23;0.0
24;0.0
25;0.0
26;0.0
27;0.0
28;0.0
29;0.0
30;0.0
31;0.0
32;0.0
33;0.0
34;0.0
35;0.0
36;0.0
37;0.0
38;0.0
39;0.0
40;0.0
41;0.0
42;0.0
43;0.0
44;0.0
45;0.0
46;0.0744136
47;0.0777858888889
48;0.0215565
49;0.0146295454545
50;0.0226070909091
51;0.013626
52;0.184102777778
53;0.139864666667
54;0.23039325
55;0.410208
56;0.5601012
57;0.601302
58;0.6592062
59;0.785675363636
60;0.826370444444
61;0.82382525
62;0.85156
63;0.9158457
64;1.05741755556
65;1.15768727273
66;1.19626088889
67;1.3195512
68;1.35188577778
69;1.539602
70;1.68590227273
71;1.7624752
72;1.835894
73;1.91175222222
74;1.95737944444
75;1.9652768
76;2.00794445455
77;2.125941
78;2.174959
79;2.2350844
80;2.271963
81;2.28593318182
82;2.3845015
83;2.52441266667
84;2.57719922222
85;2.6677578
86;2.65670972727
87;2.7236633
88;2.73954454545
89;2.749444
90;2.80294954545
91;2.83726688889
92;2.851318
93;2.89311166667
94;2.849249
95;2.929451
96;2.854557
97;2.8671326
98;2.8882759
99;2.9055991
100;2.9056714
101;2.8872984
102;2.9034562
103;2.8640643
104;2.8918654
105;2.9169808
106;2.9422984
107;2.94692588889
108;2.85388116667
109;2.8128025
110;2.796617
111;2.7963665
112;2.8532252
113;2.83763122222
114;2.84172955556
115;2.80705933333
116;2.82465363636
117;2.7855327
118;2.7949636
119;2.82069266667
120;2.7445663
121;2.791468
122;2.80089618182
123;2.79213
124;2.786526
125;2.768014
126;2.847549
127;2.8010948
128;2.78904333333
129;2.8548766
130;2.8187714
131;2.80590322222
132;2.7943203
133;2.7354486
134;2.7162072
135;2.79241836364
136;2.8254788
137;2.8495035
138;2.8332835
139;2.87295533333
140;2.9257614
141;2.901516
142;2.87341333333
143;2.8364366
144;2.70317311111
145;2.7460535
146;2.8249496
147;2.7953574
148;2.78300590909
149;2.79147766667
150;2.758991
151;2.749241
152;2.75990433333
153;2.68990766667
154;2.7774512
155;2.8193232
156;2.8153388
157;2.7896258
158;2.78986644444
159;2.883385
160;2.9082973
161;2.96802563636
162;2.9568892
163;2.9017676
164;2.934393
165;2.920585
166;2.944878
167;2.87274322222
168;2.7760982
169;2.6947078
170;2.7601715
171;2.8685757
172;2.8501159
173;2.8565732
174;2.87259172727
175;2.882188
176;2.90806555556
177;3.02446955556
178;3.01972877778
179;2.987783
180;2.91625511111
181;2.79249066667
182;2.81529
183;2.921558
184;2.8979429
185;2.8714872
186;2.94319
187;2.9286627
188;2.8986868
189;2.8784212
190;2.8264664
191;2.855508
192;2.8449519
193;2.847155
194;2.81532511111
195;2.814481
196;2.82752311111
197;2.79215354545
198;2.765965
199;2.8156414
200;2.92203044444
201;2.847916
202;2.903996
203;2.81511144444
204;2.8008468
205;2.8007021
206;2.898886
207;3.011897
208;3.030832
209;2.953655
210;2.86943523077
211;2.918455
212;2.92269777778
213;3.00717718182
214;3.039181
215;3.0055178
216;2.99269354545
217;3.01456922222
218;2.973464
219;2.99245811111
220;2.954413
221;2.8361632
222;2.815672
223;2.8717798
224;2.85209
225;2.83970955556
226;2.9040859
227;2.9189816
228;2.9992122
